event, ALock, AThread
acquire, 1809194904, 1325056130
acquire, 1809194904, 1325056130
acquire, 1809194904, 1325056130
acquire, 1809194904, 1325056130
Sum is :36
release, 1809194904, 1325056130
release, 1809194904, 1325056130
release, 1809194904, 1325056130
release, 1809194904, 1325056130
release, 1809194904, 1325056130
Thread Thread_I#6#8 SUCCEEDED:Lock Lock_I#6#8 is accuqired and released equivalent times
end, , 1325056130
begin, , 1420232606
acquire, 1809194904, 1420232606
acquire, 1809194904, 1420232606
acquire, 1809194904, 1420232606
acquire, 1809194904, 1420232606
acquire, 1809194904, 1420232606
Sum is :3
release, 1809194904, 1420232606
release, 1809194904, 1420232606
release, 1809194904, 1420232606
release, 1809194904, 1420232606
release, 1809194904, 1420232606
Thread Thread_O#6#2 SUCCEEDED:Lock Lock_I#6#8 is accuqired and released equivalent times
end, , 1420232606
begin, , 1219273867
acquire, 335359181, 1219273867
acquire, 335359181, 1219273867
acquire, 335359181, 1219273867
acquire, 335359181, 1219273867
acquire, 335359181, 1219273867
Sum is :45
release, 335359181, 1219273867
release, 335359181, 1219273867
release, 335359181, 1219273867
release, 335359181, 1219273867
release, 335359181, 1219273867
Thread Thread_I#6#9 SUCCEEDED:Lock Lock_I#6#9 is accuqired and released equivalent times
end, , 1219273867
begin, , 538592647
acquire, 335359181, 538592647
acquire, 335359181, 538592647
acquire, 335359181, 538592647
acquire, 335359181, 538592647
acquire, 335359181, 538592647
Sum is :0
release, 335359181, 538592647
release, 335359181, 538592647
release, 335359181, 538592647
release, 335359181, 538592647
release, 335359181, 538592647
Thread Thread_O#6#0 SUCCEEDED:Lock Lock_I#6#9 is accuqired and released equivalent times
end, , 538592647
begin, , 194707680
acquire, 1349182676, 194707680
acquire, 1349182676, 194707680
acquire, 1349182676, 194707680
acquire, 1349182676, 194707680
acquire, 1349182676, 194707680
Sum is :55
release, 1349182676, 194707680
release, 1349182676, 194707680
release, 1349182676, 194707680
release, 1349182676, 194707680
release, 1349182676, 194707680
Thread Thread_I#6#10 SUCCEEDED:Lock Lock_I#6#10 is accuqired and released equivalent times
end, , 194707680
begin, , 70323523
acquire, 1349182676, 70323523
acquire, 1349182676, 70323523
acquire, 1349182676, 70323523
acquire, 1349182676, 70323523
acquire, 1349182676, 70323523
Sum is :1
release, 1349182676, 70323523
release, 1349182676, 70323523
release, 1349182676, 70323523
release, 1349182676, 70323523
release, 1349182676, 70323523
Thread Thread_O#6#1 SUCCEEDED:Lock Lock_I#6#10 is accuqired and released equivalent times
end, , 70323523
begin, , 2102368942
acquire, 120478350, 2102368942
acquire, 120478350, 2102368942
acquire, 120478350, 2102368942
acquire, 120478350, 2102368942
acquire, 120478350, 2102368942
Sum is :66
release, 120478350, 2102368942
release, 120478350, 2102368942
release, 120478350, 2102368942
release, 120478350, 2102368942
release, 120478350, 2102368942
Thread Thread_I#6#11 SUCCEEDED:Lock Lock_I#6#11 is accuqired and released equivalent times
end, , 2102368942
begin, , 1420232606
acquire, 120478350, 1420232606
acquire, 120478350, 1420232606
acquire, 120478350, 1420232606
acquire, 120478350, 1420232606
acquire, 120478350, 1420232606
Sum is :3
release, 120478350, 1420232606
release, 120478350, 1420232606
release, 120478350, 1420232606
release, 120478350, 1420232606
release, 120478350, 1420232606
Thread Thread_O#6#2 SUCCEEDED:Lock Lock_I#6#11 is accuqired and released equivalent times
end, , 1420232606
begin, , 1424082571
acquire, 1403700359, 1424082571
acquire, 1403700359, 1424082571
acquire, 1403700359, 1424082571
acquire, 1403700359, 1424082571
acquire, 1403700359, 1424082571
Sum is :78
release, 1403700359, 1424082571
release, 1403700359, 1424082571
release, 1403700359, 1424082571
release, 1403700359, 1424082571
release, 1403700359, 1424082571
Thread Thread_I#6#12 SUCCEEDED:Lock Lock_I#6#12 is accuqired and released equivalent times
end, , 1424082571
begin, , 538592647
acquire, 1403700359, 538592647
acquire, 1403700359, 538592647
acquire, 1403700359, 538592647
acquire, 1403700359, 538592647
acquire, 1403700359, 538592647
Sum is :0
release, 1403700359, 538592647
release, 1403700359, 538592647
release, 1403700359, 538592647
release, 1403700359, 538592647
release, 1403700359, 538592647
Thread Thread_O#6#0 SUCCEEDED:Lock Lock_I#6#12 is accuqired and released equivalent times
end, , 538592647
begin, , 1387380406
acquire, 658404420, 1387380406
acquire, 658404420, 1387380406
acquire, 658404420, 1387380406
acquire, 658404420, 1387380406
acquire, 658404420, 1387380406
Sum is :91
release, 658404420, 1387380406
release, 658404420, 1387380406
release, 658404420, 1387380406
release, 658404420, 1387380406
release, 658404420, 1387380406
Thread Thread_I#6#13 SUCCEEDED:Lock Lock_I#6#13 is accuqired and released equivalent times
end, , 1387380406
begin, , 70323523
acquire, 658404420, 70323523
acquire, 658404420, 70323523
acquire, 658404420, 70323523
acquire, 658404420, 70323523
acquire, 658404420, 70323523
Sum is :1
release, 658404420, 70323523
release, 658404420, 70323523
release, 658404420, 70323523
release, 658404420, 70323523
release, 658404420, 70323523
Thread Thread_O#6#1 SUCCEEDED:Lock Lock_I#6#13 is accuqired and released equivalent times
end, , 70323523
begin, , 2108763062
acquire, 2017085051, 2108763062
acquire, 2017085051, 2108763062
acquire, 2017085051, 2108763062
acquire, 2017085051, 2108763062
acquire, 2017085051, 2108763062
Sum is :105
release, 2017085051, 2108763062
release, 2017085051, 2108763062
release, 2017085051, 2108763062
release, 2017085051, 2108763062
release, 2017085051, 2108763062
Thread Thread_I#6#14 SUCCEEDED:Lock Lock_I#6#14 is accuqired and released equivalent times
end, , 2108763062
begin, , 1420232606
acquire, 2017085051, 1420232606
acquire, 2017085051, 1420232606
acquire, 2017085051, 1420232606
acquire, 2017085051, 1420232606
acquire, 2017085051, 1420232606
Sum is :3
release, 2017085051, 1420232606
release, 2017085051, 1420232606
release, 2017085051, 1420232606
release, 2017085051, 1420232606
release, 2017085051, 1420232606
Thread Thread_O#6#2 SUCCEEDED:Lock Lock_I#6#14 is accuqired and released equivalent times
end, , 1420232606
begin, , 656479172
acquire, 1944702768, 656479172
acquire, 1944702768, 656479172
acquire, 1944702768, 656479172
acquire, 1944702768, 656479172
acquire, 1944702768, 656479172
Sum is :120
release, 1944702768, 656479172
release, 1944702768, 656479172
release, 1944702768, 656479172
release, 1944702768, 656479172
release, 1944702768, 656479172
Thread Thread_I#6#15 SUCCEEDED:Lock Lock_I#6#15 is accuqired and released equivalent times
end, , 656479172
begin, , 538592647
acquire, 1944702768, 538592647
acquire, 1944702768, 538592647
acquire, 1944702768, 538592647
acquire, 1944702768, 538592647
acquire, 1944702768, 538592647
Sum is :0
release, 1944702768, 538592647
release, 1944702768, 538592647
release, 1944702768, 538592647
release, 1944702768, 538592647
release, 1944702768, 538592647
Thread Thread_O#6#0 SUCCEEDED:Lock Lock_I#6#15 is accuqired and released equivalent times
end, , 538592647
begin, , 124888672
acquire, 760357227, 124888672
acquire, 760357227, 124888672
acquire, 760357227, 124888672
acquire, 760357227, 124888672
acquire, 760357227, 124888672
Sum is :136
release, 760357227, 124888672
release, 760357227, 124888672
release, 760357227, 124888672
release, 760357227, 124888672
release, 760357227, 124888672
Thread Thread_I#6#16 SUCCEEDED:Lock Lock_I#6#16 is accuqired and released equivalent times
end, , 124888672
begin, , 70323523
acquire, 760357227, 70323523
acquire, 760357227, 70323523
acquire, 760357227, 70323523
acquire, 760357227, 70323523
acquire, 760357227, 70323523
Sum is :1
release, 760357227, 70323523
release, 760357227, 70323523
release, 760357227, 70323523
release, 760357227, 70323523
release, 760357227, 70323523
Thread Thread_O#6#1 SUCCEEDED:Lock Lock_I#6#16 is accuqired and released equivalent times
end, , 70323523
begin, , 37926966
acquire, 1064265473, 37926966
acquire, 1064265473, 37926966
acquire, 1064265473, 37926966
acquire, 1064265473, 37926966
acquire, 1064265473, 37926966
Sum is :153
release, 1064265473, 37926966
release, 1064265473, 37926966
release, 1064265473, 37926966
release, 1064265473, 37926966
release, 1064265473, 37926966
Thread Thread_I#6#17 SUCCEEDED:Lock Lock_I#6#17 is accuqired and released equivalent times
end, , 37926966
begin, , 1420232606
acquire, 1064265473, 1420232606
acquire, 1064265473, 1420232606
acquire, 1064265473, 1420232606
acquire, 1064265473, 1420232606
acquire, 1064265473, 1420232606
Sum is :3
release, 1064265473, 1420232606
release, 1064265473, 1420232606
release, 1064265473, 1420232606
release, 1064265473, 1420232606
release, 1064265473, 1420232606
Thread Thread_O#6#2 SUCCEEDED:Lock Lock_I#6#17 is accuqired and released equivalent times
end, , 1420232606
begin, , 891786282
acquire, 155361948, 891786282
acquire, 155361948, 891786282
acquire, 155361948, 891786282
acquire, 155361948, 891786282
acquire, 155361948, 891786282
Sum is :171
release, 155361948, 891786282
release, 155361948, 891786282
release, 155361948, 891786282
release, 155361948, 891786282
release, 155361948, 891786282
Thread Thread_I#6#18 SUCCEEDED:Lock Lock_I#6#18 is accuqired and released equivalent times
end, , 891786282
begin, , 538592647
acquire, 155361948, 538592647
acquire, 155361948, 538592647
acquire, 155361948, 538592647
acquire, 155361948, 538592647
acquire, 155361948, 538592647
Sum is :0
release, 155361948, 538592647
release, 155361948, 538592647
release, 155361948, 538592647
release, 155361948, 538592647
release, 155361948, 538592647
Thread Thread_O#6#0 SUCCEEDED:Lock Lock_I#6#18 is accuqired and released equivalent times
end, , 538592647
begin, , 517355658
acquire, 1514476350, 517355658
acquire, 1514476350, 517355658
acquire, 1514476350, 517355658
acquire, 1514476350, 517355658
acquire, 1514476350, 517355658
Sum is :190
release, 1514476350, 517355658
release, 1514476350, 517355658
release, 1514476350, 517355658
release, 1514476350, 517355658
release, 1514476350, 517355658
Thread Thread_I#6#19 SUCCEEDED:Lock Lock_I#6#19 is accuqired and released equivalent times
end, , 517355658
begin, , 70323523
acquire, 1514476350, 70323523
acquire, 1514476350, 70323523
acquire, 1514476350, 70323523
acquire, 1514476350, 70323523
acquire, 1514476350, 70323523
Sum is :1
release, 1514476350, 70323523
release, 1514476350, 70323523
release, 1514476350, 70323523
release, 1514476350, 70323523
release, 1514476350, 70323523
Thread Thread_O#6#1 SUCCEEDED:Lock Lock_I#6#19 is accuqired and released equivalent times
end, , 70323523
begin, , 1397381784
acquire, 1333810223, 1397381784
acquire, 1333810223, 1397381784
acquire, 1333810223, 1397381784
acquire, 1333810223, 1397381784
acquire, 1333810223, 1397381784
Sum is :210
release, 1333810223, 1397381784
release, 1333810223, 1397381784
release, 1333810223, 1397381784
release, 1333810223, 1397381784
release, 1333810223, 1397381784
Thread Thread_I#6#20 SUCCEEDED:Lock Lock_I#6#20 is accuqired and released equivalent times
end, , 1397381784
begin, , 1420232606
acquire, 1333810223, 1420232606
acquire, 1333810223, 1420232606
acquire, 1333810223, 1420232606
acquire, 1333810223, 1420232606
acquire, 1333810223, 1420232606
Sum is :3
release, 1333810223, 1420232606
release, 1333810223, 1420232606
release, 1333810223, 1420232606
release, 1333810223, 1420232606
release, 1333810223, 1420232606
Thread Thread_O#6#2 SUCCEEDED:Lock Lock_I#6#20 is accuqired and released equivalent times
end, , 1420232606
begin, , 1623009085
acquire, 303240439, 1623009085
acquire, 303240439, 1623009085
acquire, 303240439, 1623009085
acquire, 303240439, 1623009085
acquire, 303240439, 1623009085
Sum is :231
release, 303240439, 1623009085
release, 303240439, 1623009085
release, 303240439, 1623009085
release, 303240439, 1623009085
release, 303240439, 1623009085
Thread Thread_I#6#21 SUCCEEDED:Lock Lock_I#6#21 is accuqired and released equivalent times
end, , 1623009085
begin, , 538592647
acquire, 303240439, 538592647
acquire, 303240439, 538592647
acquire, 303240439, 538592647
acquire, 303240439, 538592647
acquire, 303240439, 538592647
Sum is :0
release, 303240439, 538592647
release, 303240439, 538592647
release, 303240439, 538592647
release, 303240439, 538592647
release, 303240439, 538592647
Thread Thread_O#6#0 SUCCEEDED:Lock Lock_I#6#21 is accuqired and released equivalent times
end, , 538592647
begin, , 319558327
acquire, 1583353301, 319558327
acquire, 1583353301, 319558327
acquire, 1583353301, 319558327
acquire, 1583353301, 319558327
acquire, 1583353301, 319558327
Sum is :253
release, 1583353301, 319558327
release, 1583353301, 319558327
release, 1583353301, 319558327
release, 1583353301, 319558327
release, 1583353301, 319558327
Thread Thread_I#6#22 SUCCEEDED:Lock Lock_I#6#22 is accuqired and released equivalent times
end, , 319558327
begin, , 70323523
acquire, 1583353301, 70323523
acquire, 1583353301, 70323523
acquire, 1583353301, 70323523
acquire, 1583353301, 70323523
acquire, 1583353301, 70323523
Sum is :1
release, 1583353301, 70323523
release, 1583353301, 70323523
release, 1583353301, 70323523
release, 1583353301, 70323523
release, 1583353301, 70323523
Thread Thread_O#6#1 SUCCEEDED:Lock Lock_I#6#22 is accuqired and released equivalent times
end, , 70323523
begin, , 1466785259
acquire, 1565740893, 1466785259
acquire, 1565740893, 1466785259
acquire, 1565740893, 1466785259
acquire, 1565740893, 1466785259
acquire, 1565740893, 1466785259
Sum is :276
release, 1565740893, 1466785259
release, 1565740893, 1466785259
release, 1565740893, 1466785259
release, 1565740893, 1466785259
release, 1565740893, 1466785259
Thread Thread_I#6#23 SUCCEEDED:Lock Lock_I#6#23 is accuqired and released equivalent times
end, , 1466785259
begin, , 1420232606
acquire, 1565740893, 1420232606
acquire, 1565740893, 1420232606
acquire, 1565740893, 1420232606
acquire, 1565740893, 1420232606
acquire, 1565740893, 1420232606
Sum is :3
release, 1565740893, 1420232606
release, 1565740893, 1420232606
release, 1565740893, 1420232606
release, 1565740893, 1420232606
release, 1565740893, 1420232606
Thread Thread_O#6#2 SUCCEEDED:Lock Lock_I#6#23 is accuqired and released equivalent times
end, , 1420232606
begin, , 775514090
acquire, 1894369629, 775514090
acquire, 1894369629, 775514090
acquire, 1894369629, 775514090
acquire, 1894369629, 775514090
acquire, 1894369629, 775514090
Sum is :300
release, 1894369629, 775514090
release, 1894369629, 775514090
release, 1894369629, 775514090
release, 1894369629, 775514090
release, 1894369629, 775514090
Thread Thread_I#6#24 SUCCEEDED:Lock Lock_I#6#24 is accuqired and released equivalent times
